Order,File_Type,SKU_number,SoldFlag,SoldCount,MarketingType,ReleaseNumber,New_Release_Flag,StrengthFactor,PriceReg,ReleaseYear,ItemCount,LowUserPrice,LowNetPrice
64832,historical,895176,0.0,0.0,s,3,1,771362.0,55.0,1999,20,63.2,55.0
64833,historical,603313,0.0,0.0,s,3,1,489081.0,55.0,2006,27,17.7,34.02
64834,historical,120313,0.0,0.0,s,3,1,561716.0,46.6,2009,28,9.93,36.38
64835,historical,117215,0.0,0.0,s,2,1,282330.0,88.0,2006,21,33.14,193.07
64836,historical,202369,1.0,1.0,s,5,1,1057399.0,122.95,2002,66,71.99,28.96
64837,historical,652649,0.0,0.0,s,2,1,478302.0,43.95,2011,25,37.99,31.11
64839,historical,793853,0.0,0.0,s,3,1,1093547.0,120.0,2004,56,65.24,96.01
64840,historical,163680,0.0,0.0,s,6,1,500163.0,65.0,2001,40,19.11,34.54
64842,historical,380508,0.0,0.0,s,3,1,36710.0,64.95,2011,47,16.83,34.99
64843,historical,533709,0.0,0.0,s,9,1,27365.0,140.0,2012,58,33.76,58.48
64844,historical,616077,0.0,0.0,s,0,0,395495.0,42.0,1991,53,30.98248656474811,19.98
64845,historical,300376,0.0,0.0,s,4,1,37620.0,49.95,2011,54,33.99,37.95
64847,historical,121371,0.0,0.0,s,2,1,244100.0,44.6,2009,25,7.67,20.99
64848,historical,392422,0.0,0.0,s,5,1,569194.0,45.0,2005,128,4.0,15.97
64849,historical,655293,0.0,0.0,s,1,0,380754.0,81.0,2012,13,30.98248656474811,61.4
64850,historical,50914,0.0,0.0,s,5,1,3082353.0,97.33,2001,51,181.35,17.91
64851,historical,635722,0.0,0.0,s,2,1,73693.0,85.0,2012,42,31.46,39.5
64852,historical,583829,0.0,0.0,s,3,1,130320.0,39.95,2001,39,10.47,28.66
64854,historical,117227,0.0,0.0,s,2,1,542316.0,71.2,2007,34,24.74,83.7
64856,historical,1718594,0.0,0.0,s,3,1,535394.0,65.0,2013,22,30.98248656474811,45.9
64857,historical,545178,1.0,12.0,s,9,1,11317.0,197.46,2011,73,116.36,136.27
64858,historical,55756,0.0,0.0,s,6,1,171200.0,23.99,2002,112,116.36,14.16
64859,historical,633182,0.0,0.0,s,8,1,418902.0,91.84,2011,45,108.96,61.61
64860,historical,809193,0.0,0.0,s,8,1,1224227.0,94.75,2011,19,225.28,60.64
64861,historical,248069,1.0,1.0,s,2,1,692045.0,65.0,2009,40,40.05,50.45
64863,historical,285253,1.0,1.0,s,5,1,298440.0,72.06,2004,26,30.98248656474811,79.29
64864,historical,108899,1.0,1.0,s,5,1,103447.0,123.75,2004,39,30.98248656474811,68.47
64865,historical,1452199,0.0,0.0,s,3,1,136052.0,49.99,2014,26,33.97,33.07
64866,historical,582870,0.0,0.0,s,2,1,1214973.0,44.95,1998,37,4.0,22.35
64867,historical,1543767,0.0,0.0,s,2,1,687315.0,59.95,2013,14,54.98,46.54
64868,historical,107936,0.0,0.0,s,4,1,1026014.0,473.26,2001,24,45.78,101.17
64869,historical,577744,0.0,0.0,s,3,1,567131.0,40.0,2007,91,20.89,24.85
64870,historical,1555089,0.0,0.0,s,1,0,877880.0,55.95,2014,10,30.98248656474811,41.35
64871,historical,532856,0.0,0.0,s,23,1,454915.0,43.74,2012,22,15.21,63.4
64873,historical,866829,0.0,0.0,s,3,1,34418.0,55.8,2014,33,42.93,48.22
64874,historical,645056,0.0,0.0,s,7,1,608008.0,150.0,2013,41,68.62,103.98
64875,historical,52204,0.0,0.0,s,3,1,1221562.0,97.33,2002,80,68.62,4.0
64876,historical,52205,0.0,0.0,s,4,1,228706.0,122.2,2005,102,68.62,5.45
64877,historical,196471,0.0,0.0,s,2,1,1787463.0,62.95,2001,25,11.98,43.09
64878,historical,576479,1.0,1.0,s,3,1,2276209.0,53.95,2003,52,52.87,9.18
64881,historical,2419796,0.0,0.0,s,3,1,1205971.0,74.0,2005,26,7.87,30.99
64882,historical,131945,0.0,0.0,s,4,1,170814.0,191.0,2005,124,5.76,19.93
64883,historical,592057,0.0,0.0,s,2,1,1200396.0,57.0,2009,30,37.29,32.77
64884,historical,53865,1.0,1.0,s,8,1,2271190.0,119.95,2002,51,179.97,6.24
64885,historical,2272729,0.0,0.0,s,11,1,293863.0,198.55,2011,18,30.98248656474811,102.84
64886,historical,53626,0.0,0.0,s,2,1,1320439.0,101.0,2000,79,118.87,14.99
64887,historical,194052,0.0,0.0,s,1,0,163565.0,58.0,2006,29,42.54,44.99
64888,historical,486259,0.0,0.0,s,9,1,1103583.0,87.07,2010,21,91.76,79.61
64889,historical,50204,0.0,0.0,s,7,1,697207.0,109.95,2003,84,91.76,16.96
64890,historical,634877,0.0,0.0,s,7,1,81340.0,90.89524344324518,2011,50,30.98248656474811,0.0
64891,historical,900456,1.0,11.0,s,9,1,78721.0,10.75,2013,14,30.98248656474811,16.16
64892,historical,628688,0.0,0.0,s,8,1,679454.0,216.07,2010,41,30.98248656474811,0.0
64893,historical,288295,0.0,0.0,s,6,1,932092.0,9.05,2007,53,4.0,40.85
64894,historical,144531,0.0,0.0,s,6,1,2145955.0,140.0,2003,70,162.5,21.36
64896,historical,3231757,0.0,0.0,s,5,1,2776364.0,35.45,2005,44,6.91,23.44
64897,historical,915416,0.0,0.0,s,6,1,1681036.0,111.65,2010,41,6.91,33.99
64898,historical,765288,0.0,0.0,s,4,1,3504884.0,129.95,2001,58,102.05,10.55
64899,historical,638621,0.0,0.0,s,2,1,226212.0,138.95,2003,31,5.65,53.31
64900,historical,545016,0.0,0.0,s,4,1,120395.0,111.0,2012,35,46.66,59.47
64901,historical,623494,1.0,1.0,s,6,1,573614.0,105.0,2010,33,53.99,84.35
64902,historical,252050,0.0,0.0,s,4,1,1561037.0,207.95,2010,15,115.33,41.94
64903,historical,134873,0.0,0.0,s,9,1,1399470.0,49.5,2011,29,30.98248656474811,39.35
64904,historical,592120,0.0,0.0,s,1,0,117012.0,95.0,2012,43,30.98248656474811,0.0
64905,historical,576749,0.0,0.0,s,2,1,94845.0,131.95,2011,40,55.18,46.04
64906,historical,53270,0.0,0.0,s,8,1,116447.0,111.95,2015,28,7.99,58.12
64907,historical,252570,0.0,0.0,s,7,1,691103.0,100.0,2007,31,30.98248656474811,0.0
64908,historical,55295,0.0,0.0,s,7,1,2359320.0,95.0,2004,39,85.2,17.99
64909,historical,621571,0.0,0.0,s,2,1,1966806.0,46.59,1986,36,48.98,54.55
64910,historical,1829996,0.0,0.0,s,4,1,24599.0,44.95,2014,18,32.51,32.34
64911,historical,531239,0.0,0.0,s,2,1,71319.0,39.95,2008,42,21.38,26.43
64912,historical,756071,0.0,0.0,s,0,0,973670.0,6.54,2010,105,11.62,4.98
64913,historical,545694,0.0,0.0,s,2,1,554721.0,80.99,2012,19,37.55,41.31
64914,historical,163161,0.0,0.0,s,3,1,41220.0,57.0,2011,54,38.99,37.5
64915,historical,631702,0.0,0.0,s,2,1,29606.0,50.0,2008,24,30.98248656474811,0.0
64916,historical,199158,0.0,0.0,s,3,1,111144.0,59.0,2004,27,25.56,51.51
64917,historical,546060,0.0,0.0,s,2,1,578871.0,36.0,2013,29,32.94,27.65
64918,historical,60264,0.0,0.0,s,6,1,2995333.0,114.0,2003,40,158.8,7.87
64919,historical,139743,0.0,0.0,s,3,1,176075.0,129.0,2004,46,38.87,70.44
64920,historical,1982597,0.0,0.0,s,2,1,396995.0,67.0,2014,20,46.48,55.08
64921,historical,202817,0.0,0.0,s,2,1,663190.0,222.95,1999,56,9.62,44.99
64922,historical,543533,1.0,4.0,s,5,1,113.0,155.0,2013,57,32.97,32.94
64923,historical,543532,0.0,0.0,s,5,1,3902.0,205.0,2013,51,32.97,32.98
64924,historical,534358,0.0,0.0,s,3,1,526267.0,32.95,1987,115,30.98248656474811,35.0
64925,historical,531229,0.0,0.0,s,2,1,316494.0,50.99,2008,35,8.87,9.8
64926,historical,213036,0.0,0.0,s,2,1,186557.0,45.95,2007,25,30.98248656474811,39.33
64927,historical,877117,0.0,0.0,s,4,1,4074705.0,56.6,2003,120,55.89,4.24
64928,historical,1866870,0.0,0.0,s,0,0,5559.0,56.0,2014,38,23.72,33.14
64929,historical,1866646,0.0,0.0,s,0,0,282086.0,70.0,2011,24,18.51,65.19
64930,historical,1908352,1.0,1.0,s,6,1,35289.0,14.99,2014,29,7.43,10.14
64931,historical,2337106,1.0,1.0,s,2,1,2930557.0,69.95,1993,46,21.48,26.49
64932,historical,297487,0.0,0.0,s,6,1,39502.0,36.95,2011,18,31.41,36.95
64933,historical,898600,0.0,0.0,s,9,1,16272.0,14.99,2014,49,7.99,10.01
64934,historical,2840945,0.0,0.0,s,3,1,3692028.0,99.0,1995,23,44.0,76.27
64935,historical,545422,0.0,0.0,s,5,1,823975.0,59.99,2011,22,44.0,46.87
64936,historical,903930,0.0,0.0,s,0,0,1192699.0,53.84,2010,22,30.98248656474811,52.49
64937,historical,664241,0.0,0.0,s,2,1,38462.0,60.0,2013,13,30.98248656474811,0.0
64938,historical,582263,0.0,0.0,s,4,1,727097.0,65.0,2010,44,23.68,44.08
64939,historical,2665767,0.0,0.0,s,3,1,678772.0,75.0,1990,10,30.98248656474811,199.94
64941,historical,157368,0.0,0.0,s,2,1,351196.0,86.95,2005,27,60.91,59.64
64943,historical,531210,0.0,0.0,s,4,1,126538.0,135.0,1999,17,38.79,95.72
64944,historical,56433,0.0,0.0,s,9,1,514752.0,75.95,2008,19,39.96,40.99
64948,historical,881705,0.0,0.0,s,4,1,907550.0,47.95,2014,13,53.72,50.32
64949,historical,2679738,1.0,1.0,s,2,1,2495055.0,52.0,1994,30,68.98,24.98
64950,historical,254566,0.0,0.0,s,5,1,182874.0,80.99,2011,48,45.95,55.64
64951,historical,634970,0.0,0.0,s,6,1,35415.0,54.95,2011,27,42.08,43.98
64952,historical,622451,0.0,0.0,s,2,1,1593957.0,314.99,2006,25,5.76,32.66
64953,historical,55290,1.0,1.0,s,5,1,2902076.0,150.95,2000,51,94.09,32.99
64954,historical,116573,1.0,1.0,s,2,1,83030.0,202.2,2005,75,40.26,119.98
64955,historical,165574,0.0,0.0,s,2,1,561463.0,268.25,2004,40,19.91,58.29
64957,historical,60269,0.0,0.0,s,2,1,154960.0,112.8,1999,36,65.52,29.28
64958,historical,620425,0.0,0.0,s,4,1,302487.0,74.95,1992,27,30.98248656474811,61.29
64959,historical,627748,0.0,0.0,s,3,1,281122.0,101.5,1992,22,30.98248656474811,69.88
64960,historical,531201,0.0,0.0,s,3,1,103370.0,99.95,2012,38,39.97,47.8
64961,historical,152668,0.0,0.0,s,3,1,579682.0,95.0,2006,96,39.97,67.86
64962,historical,565780,0.0,0.0,s,1,0,1135410.0,2.16,2007,37,7.94,17.98
64963,historical,162819,0.0,0.0,s,2,1,670747.0,72.25,2011,33,7.94,48.99
64964,historical,117684,0.0,0.0,s,2,1,109958.0,211.2,2005,45,48.32,137.49
64965,historical,176698,0.0,0.0,s,2,1,797835.0,227.95,1998,31,30.98248656474811,68.12
64966,historical,531200,0.0,0.0,s,3,1,960721.0,79.25,2009,23,30.98248656474811,36.99
64967,historical,544023,0.0,0.0,s,3,1,260058.0,58.5,2012,45,25.97,33.98
64968,historical,624566,0.0,0.0,s,3,1,773998.0,74.95,1995,38,48.94,59.76
64969,historical,545868,0.0,0.0,s,3,1,58823.0,32.95,2012,43,22.3,27.5
64970,historical,248066,0.0,0.0,s,2,1,235981.0,34.95,2009,45,12.31,23.48
64971,historical,647134,0.0,0.0,s,3,1,307090.0,38.95,2012,78,27.13,28.47
64972,historical,131501,0.0,0.0,s,1,0,919135.0,166.6,2004,81,30.98248656474811,14.53
64973,historical,531196,0.0,0.0,s,2,1,38806.0,74.95,2011,80,43.99,53.99
64975,historical,101051,0.0,0.0,s,4,1,813748.0,32.95,1995,81,17.02,11.15
64976,historical,536700,0.0,0.0,s,0,0,921184.0,45.0,2009,22,30.98248656474811,37.22
64978,historical,640334,0.0,0.0,s,2,1,632832.0,54.95,2010,36,26.89,30.99
64979,historical,552016,0.0,0.0,s,2,1,149569.0,130.0,2001,47,20.9,86.19
64980,historical,547844,1.0,1.0,s,3,1,944021.0,233.49,1992,21,29.56,120.05
64981,historical,539025,0.0,0.0,s,2,1,17011.0,89.95,2012,39,43.61,44.65
64982,historical,1658191,0.0,0.0,s,2,1,992413.0,69.2,2009,14,30.98248656474811,65.75
64983,historical,121492,0.0,0.0,s,5,1,5784887.0,105.0,1998,29,114.1,11.99
64984,historical,908776,0.0,0.0,s,3,1,6494665.0,130.95,1993,14,36.27,22.68
64985,historical,867543,0.0,0.0,s,5,1,28904.0,49.99,2014,20,27.34,27.78
64986,historical,713623,0.0,0.0,s,7,1,1623581.0,110.0,1999,49,153.99,16.24
64988,historical,115271,0.0,0.0,s,2,1,83663.0,246.4,2003,83,53.99,75.99
64989,historical,657936,0.0,0.0,s,3,1,75004.0,59.99,2013,26,44.55,42.7
64990,historical,543977,1.0,1.0,s,2,1,104855.0,78.95,2012,32,28.44,37.36
64991,historical,859841,0.0,0.0,s,3,1,799514.0,60.95,2009,39,13.24,39.99
64992,historical,1719631,0.0,0.0,s,4,1,764728.0,45.0,2009,11,37.21,44.98
64993,historical,663764,0.0,0.0,s,1,0,319127.0,39.99,2013,54,25.95,21.99
64995,historical,531182,0.0,0.0,s,4,1,1059696.0,39.99,2008,74,4.44,12.98
64996,historical,540900,0.0,0.0,s,2,1,38892.0,24.99,2013,88,16.22,16.7
64997,historical,531181,0.0,0.0,s,7,1,171168.0,24.99,2012,53,10.37,12.97
64998,historical,51508,0.0,0.0,s,10,1,18811.0,183.6,2011,96,43.5,58.97
64999,historical,61023,0.0,0.0,s,8,1,3608326.0,108.0,2007,47,43.5,14.47
65000,historical,286063,0.0,0.0,s,7,1,1519967.0,109.33,2005,37,43.5,10.99
65001,historical,107930,0.0,0.0,s,1,0,342616.0,106.03,2002,31,66.75,155.54
65003,historical,639149,0.0,0.0,s,2,1,283015.0,39.95,2010,18,35.64,26.58
65004,historical,129928,0.0,0.0,s,2,1,465005.0,202.8,2001,29,20.74,53.41
65005,historical,629054,0.0,0.0,s,1,0,212213.0,227.4,1975,32,30.98248656474811,52.99
65006,historical,1594694,0.0,0.0,s,2,1,1116710.0,110.0,2010,27,47.96,80.97
65007,historical,531179,0.0,0.0,s,2,1,1156908.0,109.95,2010,10,20.82,44.49
65008,historical,754679,0.0,0.0,s,1,0,237917.0,39.99,2010,35,25.99,18.45
65009,historical,644559,0.0,0.0,s,4,1,58529.0,43.95,2012,28,30.98248656474811,38.43
65010,historical,545871,0.0,0.0,s,2,1,522345.0,41.95,2013,20,22.31,31.25
65011,historical,552020,0.0,0.0,s,8,1,250949.0,110.0,2000,44,77.99,16.89
65012,historical,764108,0.0,0.0,s,2,1,536195.0,198.95,2007,25,30.98248656474811,0.0
65013,historical,2573119,0.0,0.0,s,2,1,2829698.0,89.95,1991,48,6.59,22.6
65014,historical,758935,0.0,0.0,s,3,1,1007867.0,182.0,2000,34,6.59,51.06
65015,historical,858748,0.0,0.0,s,2,1,223003.0,99.0,2000,24,11.91,48.99
65016,historical,642255,0.0,0.0,s,2,1,225776.0,40.0,2012,46,21.1,23.85
65017,historical,632084,0.0,0.0,s,2,1,838085.0,79.95,2012,20,44.98,42.09
65018,historical,766978,0.0,0.0,s,3,1,1320461.0,113.95,2011,37,48.99,45.75
65020,historical,251944,0.0,0.0,s,6,1,49348.0,282.95,2008,84,11.83,53.99
65021,historical,54873,0.0,0.0,s,4,1,21104.0,186.95,2009,133,36.44,104.44
65022,historical,254282,0.0,0.0,s,7,1,950698.0,83.95,2010,26,22.18,73.98
65023,historical,867252,0.0,0.0,s,4,1,632297.0,65.95,2014,28,41.42,45.47
65026,historical,2671106,0.0,0.0,s,2,1,3533284.0,91.5,1996,20,15.01,47.51
65027,historical,542124,0.0,0.0,s,2,1,31953.0,89.99,2012,71,48.29,51.14
65028,historical,606857,1.0,1.0,s,4,1,2438449.0,92.5,2003,17,15.01,72.49
65031,historical,889873,0.0,0.0,s,3,1,9330379.0,140.0,2005,14,9.94,53.49
65032,historical,612850,0.0,0.0,s,0,0,744941.0,6.87,2009,287,22.3,4.0
65033,historical,634488,0.0,0.0,s,6,1,2017351.0,246.95,1999,18,25.29,72.67
65034,historical,60275,0.0,0.0,s,6,1,1530422.0,98.95,2002,80,128.99,9.39
65035,historical,641988,0.0,0.0,s,5,1,36040.0,54.95,2013,37,38.21,38.93
65036,historical,872582,0.0,0.0,s,3,1,904618.0,49.99,1997,61,40.64,10.49
65037,historical,867247,0.0,0.0,s,6,1,33026.0,56.95,2014,33,40.64,39.24
65039,historical,531168,0.0,0.0,s,0,0,40194.0,79.95,2011,34,39.96,46.53
65040,historical,743244,0.0,0.0,s,2,1,1700259.0,129.0,2002,23,32.96,52.32
65041,historical,663689,0.0,0.0,s,2,1,1582261.0,53.95,2013,24,44.88,42.11
65042,historical,1445653,0.0,0.0,s,3,1,857244.0,69.95,2008,23,41.93,58.71
65043,historical,906605,0.0,0.0,s,2,1,64357.0,69.95,2014,50,43.41,48.97
65044,historical,162740,0.0,0.0,s,2,1,407959.0,32.95,2008,74,27.34,9.47
65045,historical,206030,0.0,0.0,s,2,1,1016052.0,29.95,2006,69,27.34,8.84
65046,historical,639701,0.0,0.0,s,3,1,274463.0,39.95,2013,32,27.34,25.71
65047,historical,246535,0.0,0.0,s,2,1,469386.0,61.95,2007,48,25.6,37.55
65048,historical,545403,0.0,0.0,s,2,1,684818.0,42.95,2012,27,19.75,28.39
65049,historical,628230,0.0,0.0,s,1,0,677863.0,39.95,2012,13,30.98248656474811,30.03
65050,historical,905508,0.0,0.0,s,3,1,169667.0,65.95,2014,21,43.19,53.44
65052,historical,918306,0.0,0.0,s,2,1,32302.0,103.0,2015,128,74.5,62.98
65053,historical,2406081,0.0,0.0,s,2,1,692366.0,65.95,1992,32,13.96,32.48
65054,historical,628718,0.0,0.0,s,2,1,752839.0,74.95,2010,34,25.99,73.92
65055,historical,531166,0.0,0.0,s,4,1,155752.0,124.8,2011,53,21.99,44.76
65056,historical,630199,0.0,0.0,s,4,1,311957.0,67.95,2006,39,9.14,37.99
65057,historical,228661,0.0,0.0,s,3,1,868161.0,54.95,1996,85,9.14,23.98
65058,historical,618305,0.0,0.0,s,5,1,1439833.0,65.52,2006,29,4.75,67.7
65059,historical,630536,0.0,0.0,s,1,0,415204.0,116.73,2012,73,73.38,52.2
65060,historical,439820,0.0,0.0,s,2,1,126197.0,111.75,2012,14,30.98248656474811,0.0
65061,historical,54158,0.0,0.0,s,2,1,33051.0,255.95,2008,70,38.69,71.97
65062,historical,313111,0.0,0.0,s,3,1,1328505.0,105.2,2002,63,4.0,22.24
65063,historical,50706,0.0,0.0,s,0,0,947704.0,143.95,2010,109,102.87,16.06
65064,historical,178670,0.0,0.0,s,1,0,1477052.0,222.95,2010,38,20.72,33.98
65065,historical,178671,1.0,1.0,s,1,0,93173.0,222.95,2011,150,20.72,24.79
65066,historical,669140,0.0,0.0,s,1,0,241893.0,200.95,2011,14,20.72,144.77
65068,historical,610395,1.0,1.0,s,0,0,22340.0,187.95,2014,154,102.87,24.94
65069,historical,244075,0.0,0.0,s,1,0,379820.0,180.95,2011,82,30.98248656474811,21.59
65070,historical,610429,0.0,0.0,s,1,0,597700.0,167.95,2012,26,30.98248656474811,19.94
65071,historical,531164,0.0,0.0,s,1,0,1168680.0,202.95,2010,54,30.98248656474811,11.62
65072,historical,607661,0.0,0.0,s,2,1,1201517.0,86.0,1998,22,190.48,33.85
65073,historical,607689,0.0,0.0,s,3,1,268763.0,207.6,2001,53,190.48,89.41
65074,historical,647107,0.0,0.0,s,2,1,69238.0,38.0,2012,28,26.97,31.98
65075,historical,635686,0.0,0.0,s,2,1,186135.0,38.0,2012,40,22.99,25.94
65076,historical,853946,0.0,0.0,s,0,0,839259.0,120.65,2003,23,30.98248656474811,38.99
65078,historical,772654,0.0,0.0,s,0,0,1092995.0,69.15,2006,35,30.98248656474811,31.49
65079,historical,772657,1.0,1.0,s,0,0,334631.0,87.95,2006,125,11.99,15.19
65080,historical,772658,0.0,0.0,s,0,0,351925.0,91.5,2006,101,10.94,22.74
65081,historical,853625,0.0,0.0,s,0,0,212635.0,96.35,2002,103,10.94,17.99
65082,historical,1604600,0.0,0.0,s,1,0,291372.0,77.5,2012,19,30.98248656474811,88.31
65083,historical,212554,0.0,0.0,s,2,1,258221.0,148.4,2006,38,16.54,55.98
65084,historical,3018335,0.0,0.0,s,3,1,561047.0,86.95,2003,21,30.98248656474811,18.71
65085,historical,537793,0.0,0.0,s,4,1,72510.0,63.95,2007,92,27.0,20.99
65086,historical,860723,0.0,0.0,s,2,1,1040357.0,76.67,2012,18,112.41,37.64
65087,historical,756042,0.0,0.0,s,2,1,73281.0,60.5,2014,42,31.49,46.97
65088,historical,708797,0.0,0.0,s,2,1,1702445.0,74.5,2006,28,39.35,12.99
65089,historical,707520,0.0,0.0,s,9,1,1775095.0,77.25,2004,33,39.35,10.74
65090,historical,638581,0.0,0.0,s,2,1,1042224.0,64.0,2011,24,132.4,110.7
65091,historical,553631,0.0,0.0,s,2,1,1894786.0,65.0,1996,39,4.52,22.83
65092,historical,607372,0.0,0.0,s,3,1,704890.0,91.0,2004,52,4.52,39.94
65093,historical,52469,0.0,0.0,s,2,1,867777.0,129.95,2005,50,96.54,19.98
65094,historical,294048,0.0,0.0,s,3,1,1596909.0,13.67,1999,48,58.99,13.59
65095,historical,112296,0.0,0.0,s,0,0,102517.0,99.83,2005,26,30.98248656474811,138.96
65096,historical,1438999,0.0,0.0,s,1,0,447473.0,102.0,2013,22,31.49,45.98
65097,historical,873739,0.0,0.0,s,2,1,807377.0,90.0,2013,13,30.98248656474811,55.94
65098,historical,118623,0.0,0.0,s,2,1,90867.0,107.2,2007,56,58.69,75.99
65099,historical,774203,0.0,0.0,s,3,1,1848628.0,16.9,2003,64,81.2,15.95
65101,historical,1956573,1.0,1.0,s,6,1,26577.0,175.0,2014,21,30.98248656474811,128.14
65102,historical,866983,0.0,0.0,s,3,1,72353.0,62.95,2014,31,43.86,53.01
65103,historical,177931,0.0,0.0,s,3,1,267458.0,114.95,2005,61,4.0,25.93
65104,historical,809186,0.0,0.0,s,2,1,751010.0,90.89524344324518,2011,17,63.99,92.98
65105,historical,625274,1.0,1.0,s,1,0,712590.0,159.75,2010,59,63.99,30.0
65106,historical,613003,0.0,0.0,s,2,1,306161.0,58.0,2004,116,4.91,32.99
65107,historical,545535,0.0,0.0,s,4,1,4802.0,88.0,2013,72,51.22,63.85
65108,historical,594530,1.0,1.0,s,1,0,22586.0,96.0,2012,25,30.98248656474811,67.19
65109,historical,534107,0.0,0.0,s,5,1,2033980.0,48.75,2001,70,38.38,9.05
65112,historical,655423,0.0,0.0,s,2,1,618810.0,159.75,2012,21,30.98248656474811,96.35
65113,historical,531162,0.0,0.0,s,4,1,189281.0,135.95,2011,73,17.97,21.67
65114,historical,243957,0.0,0.0,s,4,1,67052.0,126.95,2011,33,37.79,61.37
65115,historical,250179,0.0,0.0,s,2,1,4568868.0,70.95,2007,19,13.57,45.29
65116,historical,250180,0.0,0.0,s,2,1,2391733.0,125.95,2007,27,95.26,8.13
65117,historical,880034,0.0,0.0,s,3,1,531679.0,130.0,2014,41,83.99,63.98
65118,historical,130511,1.0,1.0,s,2,1,887175.0,112.0,2011,21,83.99,58.99
65119,historical,623554,0.0,0.0,s,1,0,58344.0,113.5,2008,32,63.99,128.4
65121,historical,609962,0.0,0.0,s,5,1,932617.0,146.0,2010,28,133.74,83.99
65123,historical,2424117,0.0,0.0,s,2,1,1039896.0,58.66,1989,25,26.93,48.66
65124,historical,130095,0.0,0.0,s,5,1,119708.0,204.6,2003,52,26.93,114.06
65125,historical,620885,1.0,1.0,s,2,1,270367.0,85.0,2002,32,63.87,59.36
65126,historical,165846,1.0,2.0,s,1,0,68972.0,251.5,2005,60,64.77,123.99
65127,historical,145069,0.0,0.0,s,5,1,520166.0,45.6,2006,29,28.98,29.95
65128,historical,623644,0.0,0.0,s,5,1,71153.0,116.6,2002,31,29.46,89.02
65129,historical,170057,0.0,0.0,s,1,0,45897.0,228.95,2011,25,30.98248656474811,172.14
65130,historical,569628,0.0,0.0,s,1,0,473520.0,327.95,2005,13,30.98248656474811,32.2
65131,historical,552809,0.0,0.0,s,1,0,443242.0,164.4,2010,29,30.98248656474811,52.16
65132,historical,530259,0.0,0.0,s,4,1,84667.0,95.95,2011,39,111.99,79.98
65133,historical,206033,0.0,0.0,s,2,1,167277.0,40.0,2005,37,18.28,24.73
65134,historical,655138,0.0,0.0,s,5,1,44279.0,69.95,2013,66,15.88,18.49
65135,historical,531155,0.0,0.0,s,3,1,648484.0,42.95,2008,20,30.98248656474811,15.99
65136,historical,790201,0.0,0.0,s,2,1,916047.0,42.95,2002,81,38.59,5.99
65137,historical,210975,0.0,0.0,s,1,0,866094.0,71.95,2011,32,30.98248656474811,11.94
65138,historical,2819901,0.0,0.0,s,10,1,6466190.0,139.99,1997,7,192.78,56.75
65139,historical,788810,0.0,0.0,s,2,1,5986323.0,199.0,2000,26,181.78,8.98
65140,historical,480933,0.0,0.0,s,3,1,2665074.0,36.95,2000,42,25.0,8.99
65141,historical,2166619,0.0,0.0,s,4,1,164385.0,10.95,2013,21,30.98248656474811,37.37
65142,historical,1683110,0.0,0.0,s,2,1,1396990.0,399.99,2006,9,120.08,22.99
65143,historical,616182,0.0,0.0,s,2,1,419281.0,210.0,2010,54,28.65,63.58
65144,historical,664169,0.0,0.0,s,3,1,22797.0,87.95,2013,71,46.42,63.98
65145,historical,613174,0.0,0.0,s,1,0,95077.0,32.95,2008,145,9.53,7.41
65146,historical,132671,0.0,0.0,s,1,0,295012.0,64.6,2008,30,30.98248656474811,50.01
65147,historical,531150,0.0,0.0,s,3,1,697227.0,46.95,2012,41,22.5,35.98
65148,historical,2395347,0.0,0.0,s,0,0,23406.0,16.0,2004,182,38.41,9.79
65151,historical,2610932,0.0,0.0,s,2,1,483208.0,165.0,2005,23,49.71,78.99
65152,historical,664667,0.0,0.0,s,1,0,717821.0,39.95,2013,10,30.98248656474811,39.1
65153,historical,153843,0.0,0.0,s,4,1,24802.0,53.25,2004,39,30.63,38.69
65154,historical,905223,0.0,0.0,s,2,1,83903.0,49.95,2010,31,28.94,33.91
65156,historical,652204,0.0,0.0,s,0,0,8788.0,55.97,2013,64,30.98248656474811,24.99
65159,historical,202256,0.0,0.0,s,5,1,2724847.0,231.95,2000,44,90.27,12.7
65160,historical,639501,0.0,0.0,s,2,1,60213.0,181.95,1999,60,73.99,87.5
65161,historical,866847,0.0,0.0,s,6,1,1073746.0,136.33,2014,31,101.93,47.12
65164,historical,201801,0.0,0.0,s,2,1,828538.0,52.95,2010,36,76.98,34.59
65165,historical,110607,0.0,0.0,s,5,1,25152.0,85.25,2007,36,30.98248656474811,0.0
65166,historical,279515,0.0,0.0,s,2,1,526319.0,52.0,2010,36,25.01,38.99
65167,historical,2164292,1.0,1.0,s,2,1,24781.0,54.95,2014,26,39.77,53.75
65168,historical,802754,0.0,0.0,s,2,1,183943.0,29.99,2013,21,30.98248656474811,0.0
65169,historical,545027,0.0,0.0,s,10,1,671794.0,34.99,2011,70,21.94,5.88
65170,historical,802746,0.0,0.0,s,3,1,702669.0,34.99,2012,43,22.34,23.84
65171,historical,1655922,0.0,0.0,s,0,0,193166.0,25.0,2013,27,18.79,10.33
